APT_ICAO,date,APT_NAME,STATE_NAME,FLT_DEP_1,FLT_ARR_1,FLT_TOT_1,DLY_APT_ARR_1,FLT_ARR_1_DLY,FLT_ARR_1_DLY_15,DLY_APT_ARR_W_1,DLY_APT_ARR_D_1,type,latitude_deg,longitude_deg,elevation_ft,iso_country,iso_region,municipality,scheduled_service,year,month,month_name,day_of_week,is_weekend,quarter,season,delay_per_arr,pct_arr_delayed,pct_arr_delayed_15,weather_delay_min,weather_share,delay_level,is_outlier,month_start
EBBR,2025-11-17,Brussels,Belgium,252,270,522,0,0,0,0,0,large_airport,50.901402,4.48444,175.0,BE,BE-VBR,Zaventem,yes,2025,11,Nov,Monday,False,4,Autumn,0.0,0.0,0.0,0,0.0,Low,False,2025-11-01
EKCH,2025-11-17,Copenhagen - Kastrup,Denmark,377,368,745,419,34,7,0,0,large_airport,55.617900848389,12.656000137329,17.0,DK,DK-84,Copenhagen,yes,2025,11,Nov,Monday,False,4,Autumn,1.138586956521739,0.09239130434782608,0.019021739130434784,0,0.0,Medium,False,2025-11-01
EIDW,2025-11-17,Dublin,Ireland,355,344,699,687,39,20,0,0,large_airport,53.428713,-6.262121,242.0,IE,IE-D,Dublin,yes,2025,11,Nov,Monday,False,4,Autumn,1.997093023255814,0.11337209302325581,0.05813953488372093,0,0.0,Medium,False,2025-11-01
LPPT,2025-11-17,Lisbon,Portugal,301,318,619,3734,143,95,3734,0,large_airport,38.7813,-9.13592,374.0,PT,PT-11,Lisbon,yes,2025,11,Nov,Monday,False,4,Autumn,11.742138364779874,0.449685534591195,0.29874213836477986,3734,1.0,High,True,2025-11-01
LOWW,2025-11-18,Vienna,Austria,288,287,575,0,0,0,0,0,large_airport,48.110298,16.5697,600.0,AT,AT-9,Vienna,yes,2025,11,Nov,Tuesday,False,4,Autumn,0.0,0.0,0.0,0,0.0,Low,False,2025-11-01
EBBR,2025-11-18,Brussels,Belgium,241,246,487,0,0,0,0,0,large_airport,50.901402,4.48444,175.0,BE,BE-VBR,Zaventem,yes,2025,11,Nov,Tuesday,False,4,Autumn,0.0,0.0,0.0,0,0.0,Low,False,2025-11-01
EKCH,2025-11-18,Copenhagen - Kastrup,Denmark,311,313,624,451,27,13,0,0,large_airport,55.617900848389,12.656000137329,17.0,DK,DK-84,Copenhagen,yes,2025,11,Nov,Tuesday,False,4,Autumn,1.4408945686900958,0.08626198083067092,0.04153354632587859,0,0.0,Medium,False,2025-11-01
EIDW,2025-11-18,Dublin,Ireland,267,272,539,78,10,1,0,0,large_airport,53.428713,-6.262121,242.0,IE,IE-D,Dublin,yes,2025,11,Nov,Tuesday,False,4,Autumn,0.2867647058823529,0.03676470588235294,0.003676470588235294,0,0.0,Low,False,2025-11-01
LPPT,2025-11-18,Lisbon,Portugal,259,260,519,0,0,0,0,0,large_airport,38.7813,-9.13592,374.0,PT,PT-11,Lisbon,yes,2025,11,Nov,Tuesday,False,4,Autumn,0.0,0.0,0.0,0,0.0,Low,False,2025-11-01
LOWW,2025-11-19,Vienna,Austria,316,311,627,0,0,0,0,0,large_airport,48.110298,16.5697,600.0,AT,AT-9,Vienna,yes,2025,11,Nov,Wednesday,False,4,Autumn,0.0,0.0,0.0,0,0.0,Low,False,2025-11-01
EBBR,2025-11-19,Brussels,Belgium,263,258,521,0,0,0,0,0,large_airport,50.901402,4.48444,175.0,BE,BE-VBR,Zaventem,yes,2025,11,Nov,Wednesday,False,4,Autumn,0.0,0.0,0.0,0,0.0,Low,False,2025-11-01
EKCH,2025-11-19,Copenhagen - Kastrup,Denmark,322,331,653,1094,57,30,293,0,large_airport,55.617900848389,12.656000137329,17.0,DK,DK-84,Copenhagen,yes,2025,11,Nov,Wednesday,False,4,Autumn,3.305135951661631,0.17220543806646527,0.09063444108761329,293,0.26782449725776963,Medium,False,2025-11-01
EIDW,2025-11-19,Dublin,Ireland,272,278,550,23,4,1,0,0,large_airport,53.428713,-6.262121,242.0,IE,IE-D,Dublin,yes,2025,11,Nov,Wednesday,False,4,Autumn,0.08273381294964029,0.014388489208633094,0.0035971223021582736,0,0.0,Low,False,2025-11-01
LPPT,2025-11-19,Lisbon,Portugal,267,257,524,0,0,0,0,0,large_airport,38.7813,-9.13592,374.0,PT,PT-11,Lisbon,yes,2025,11,Nov,Wednesday,False,4,Autumn,0.0,0.0,0.0,0,0.0,Low,False,2025-11-01
LOWW,2025-11-20,Vienna,Austria,334,334,668,0,0,0,0,0,large_airport,48.110298,16.5697,600.0,AT,AT-9,Vienna,yes,2025,11,Nov,Thursday,False,4,Autumn,0.0,0.0,0.0,0,0.0,Low,False,2025-11-01
EBBR,2025-11-20,Brussels,Belgium,291,281,572,0,0,0,0,0,large_airport,50.901402,4.48444,175.0,BE,BE-VBR,Zaventem,yes,2025,11,Nov,Thursday,False,4,Autumn,0.0,0.0,0.0,0,0.0,Low,False,2025-11-01
EKCH,2025-11-20,Copenhagen - Kastrup,Denmark,336,328,664,443,38,8,443,0,large_airport,55.617900848389,12.656000137329,17.0,DK,DK-84,Copenhagen,yes,2025,11,Nov,Thursday,False,4,Autumn,1.350609756097561,0.11585365853658537,0.024390243902439025,443,1.0,Medium,False,2025-11-01
EIDW,2025-11-20,Dublin,Ireland,314,309,623,419,29,10,0,0,large_airport,53.428713,-6.262121,242.0,IE,IE-D,Dublin,yes,2025,11,Nov,Thursday,False,4,Autumn,1.3559870550161812,0.09385113268608414,0.032362459546925564,0,0.0,Medium,False,2025-11-01
LPPT,2025-11-20,Lisbon,Portugal,295,296,591,79,6,1,0,0,large_airport,38.7813,-9.13592,374.0,PT,PT-11,Lisbon,yes,2025,11,Nov,Thursday,False,4,Autumn,0.2668918918918919,0.02027027027027027,0.0033783783783783786,0,0.0,Low,False,2025-11-01
LOWW,2025-11-21,Vienna,Austria,358,357,715,0,0,0,0,0,large_airport,48.110298,16.5697,600.0,AT,AT-9,Vienna,yes,2025,11,Nov,Friday,False,4,Autumn,0.0,0.0,0.0,0,0.0,Low,False,2025-11-01
EBBR,2025-11-21,Brussels,Belgium,265,251,516,0,0,0,0,0,large_airport,50.901402,4.48444,175.0,BE,BE-VBR,Zaventem,yes,2025,11,Nov,Friday,False,4,Autumn,0.0,0.0,0.0,0,0.0,Low,False,2025-11-01
EKCH,2025-11-21,Copenhagen - Kastrup,Denmark,374,382,756,2435,143,62,0,0,large_airport,55.617900848389,12.656000137329,17.0,DK,DK-84,Copenhagen,yes,2025,11,Nov,Friday,False,4,Autumn,6.37434554973822,0.3743455497382199,0.16230366492146597,0,0.0,High,False,2025-11-01
EIDW,2025-11-21,Dublin,Ireland,369,374,743,341,16,10,0,0,large_airport,53.428713,-6.262121,242.0,IE,IE-D,Dublin,yes,2025,11,Nov,Friday,False,4,Autumn,0.9117647058823529,0.0427807486631016,0.026737967914438502,0,0.0,Low,False,2025-11-01
LPPT,2025-11-21,Lisbon,Portugal,305,300,605,380,37,7,0,0,large_airport,38.7813,-9.13592,374.0,PT,PT-11,Lisbon,yes,2025,11,Nov,Friday,False,4,Autumn,1.2666666666666666,0.12333333333333334,0.023333333333333334,0,0.0,Medium,False,2025-11-01
LOWW,2025-11-22,Vienna,Austria,264,273,537,0,0,0,0,0,large_airport,48.110298,16.5697,600.0,AT,AT-9,Vienna,yes,2025,11,Nov,Saturday,True,4,Autumn,0.0,0.0,0.0,0,0.0,Low,False,2025-11-01
EBBR,2025-11-22,Brussels,Belgium,209,223,432,0,0,0,0,0,large_airport,50.901402,4.48444,175.0,BE,BE-VBR,Zaventem,yes,2025,11,Nov,Saturday,True,4,Autumn,0.0,0.0,0.0,0,0.0,Low,False,2025-11-01
EKCH,2025-11-22,Copenhagen - Kastrup,Denmark,270,269,539,0,0,0,0,0,large_airport,55.617900848389,12.656000137329,17.0,DK,DK-84,Copenhagen,yes,2025,11,Nov,Saturday,True,4,Autumn,0.0,0.0,0.0,0,0.0,Low,False,2025-11-01
EIDW,2025-11-22,Dublin,Ireland,329,322,651,478,43,6,478,0,large_airport,53.428713,-6.262121,242.0,IE,IE-D,Dublin,yes,2025,11,Nov,Saturday,True,4,Autumn,1.484472049689441,0.13354037267080746,0.018633540372670808,478,1.0,Medium,False,2025-11-01
LPPT,2025-11-22,Lisbon,Portugal,294,291,585,149,12,4,0,0,large_airport,38.7813,-9.13592,374.0,PT,PT-11,Lisbon,yes,2025,11,Nov,Saturday,True,4,Autumn,0.5120274914089347,0.041237113402061855,0.013745704467353952,0,0.0,Low,False,2025-11-01
LOWW,2025-11-23,Vienna,Austria,324,314,638,0,0,0,0,0,large_airport,48.110298,16.5697,600.0,AT,AT-9,Vienna,yes,2025,11,Nov,Sunday,True,4,Autumn,0.0,0.0,0.0,0,0.0,Low,False,2025-11-01
EBBR,2025-11-23,Brussels,Belgium,251,245,496,0,0,0,0,0,large_airport,50.901402,4.48444,175.0,BE,BE-VBR,Zaventem,yes,2025,11,Nov,Sunday,True,4,Autumn,0.0,0.0,0.0,0,0.0,Low,False,2025-11-01
EKCH,2025-11-23,Copenhagen - Kastrup,Denmark,339,336,675,0,0,0,0,0,large_airport,55.617900848389,12.656000137329,17.0,DK,DK-84,Copenhagen,yes,2025,11,Nov,Sunday,True,4,Autumn,0.0,0.0,0.0,0,0.0,Low,False,2025-11-01
EIDW,2025-11-23,Dublin,Ireland,355,361,716,0,0,0,0,0,large_airport,53.428713,-6.262121,242.0,IE,IE-D,Dublin,yes,2025,11,Nov,Sunday,True,4,Autumn,0.0,0.0,0.0,0,0.0,Low,False,2025-11-01
LPPT,2025-11-23,Lisbon,Portugal,305,307,612,90,10,2,0,0,large_airport,38.7813,-9.13592,374.0,PT,PT-11,Lisbon,yes,2025,11,Nov,Sunday,True,4,Autumn,0.2931596091205212,0.03257328990228013,0.006514657980456026,0,0.0,Low,False,2025-11-01
LOWW,2025-11-24,Vienna,Austria,339,341,680,0,0,0,0,0,large_airport,48.110298,16.5697,600.0,AT,AT-9,Vienna,yes,2025,11,Nov,Monday,False,4,Autumn,0.0,0.0,0.0,0,0.0,Low,False,2025-11-01
EBBR,2025-11-24,Brussels,Belgium,268,272,540,0,0,0,0,0,large_airport,50.901402,4.48444,175.0,BE,BE-VBR,Zaventem,yes,2025,11,Nov,Monday,False,4,Autumn,0.0,0.0,0.0,0,0.0,Low,False,2025-11-01
EKCH,2025-11-24,Copenhagen - Kastrup,Denmark,372,370,742,0,0,0,0,0,large_airport,55.617900848389,12.656000137329,17.0,DK,DK-84,Copenhagen,yes,2025,11,Nov,Monday,False,4,Autumn,0.0,0.0,0.0,0,0.0,Low,False,2025-11-01
EIDW,2025-11-24,Dublin,Ireland,347,338,685,690,33,22,0,0,large_airport,53.428713,-6.262121,242.0,IE,IE-D,Dublin,yes,2025,11,Nov,Monday,False,4,Autumn,2.0414201183431953,0.09763313609467456,0.0650887573964497,0,0.0,Medium,False,2025-11-01
LPPT,2025-11-24,Lisbon,Portugal,290,309,599,555,27,12,0,0,large_airport,38.7813,-9.13592,374.0,PT,PT-11,Lisbon,yes,2025,11,Nov,Monday,False,4,Autumn,1.796116504854369,0.08737864077669903,0.038834951456310676,0,0.0,Medium,False,2025-11-01
LOWW,2025-11-25,Vienna,Austria,284,286,570,0,0,0,0,0,large_airport,48.110298,16.5697,600.0,AT,AT-9,Vienna,yes,2025,11,Nov,Tuesday,False,4,Autumn,0.0,0.0,0.0,0,0.0,Low,False,2025-11-01
EBBR,2025-11-25,Brussels,Belgium,233,239,472,380,25,11,380,0,large_airport,50.901402,4.48444,175.0,BE,BE-VBR,Zaventem,yes,2025,11,Nov,Tuesday,False,4,Autumn,1.5899581589958158,0.10460251046025104,0.04602510460251046,380,1.0,Medium,False,2025-11-01
EKCH,2025-11-25,Copenhagen - Kastrup,Denmark,307,308,615,0,0,0,0,0,large_airport,55.617900848389,12.656000137329,17.0,DK,DK-84,Copenhagen,yes,2025,11,Nov,Tuesday,False,4,Autumn,0.0,0.0,0.0,0,0.0,Low,False,2025-11-01
EIDW,2025-11-25,Dublin,Ireland,259,270,529,75,7,3,0,0,large_airport,53.428713,-6.262121,242.0,IE,IE-D,Dublin,yes,2025,11,Nov,Tuesday,False,4,Autumn,0.2777777777777778,0.025925925925925925,0.011111111111111112,0,0.0,Low,False,2025-11-01
LPPT,2025-11-25,Lisbon,Portugal,261,258,519,743,37,16,0,0,large_airport,38.7813,-9.13592,374.0,PT,PT-11,Lisbon,yes,2025,11,Nov,Tuesday,False,4,Autumn,2.87984496124031,0.1434108527131783,0.06201550387596899,0,0.0,Medium,False,2025-11-01
LOWW,2025-11-26,Vienna,Austria,309,315,624,0,0,0,0,0,large_airport,48.110298,16.5697,600.0,AT,AT-9,Vienna,yes,2025,11,Nov,Wednesday,False,4,Autumn,0.0,0.0,0.0,0,0.0,Low,False,2025-11-01
EBBR,2025-11-26,Brussels,Belgium,129,133,262,124,17,1,66,0,large_airport,50.901402,4.48444,175.0,BE,BE-VBR,Zaventem,yes,2025,11,Nov,Wednesday,False,4,Autumn,0.9323308270676691,0.12781954887218044,0.007518796992481203,66,0.532258064516129,Low,False,2025-11-01
EKCH,2025-11-26,Copenhagen - Kastrup,Denmark,311,313,624,0,0,0,0,0,large_airport,55.617900848389,12.656000137329,17.0,DK,DK-84,Copenhagen,yes,2025,11,Nov,Wednesday,False,4,Autumn,0.0,0.0,0.0,0,0.0,Low,False,2025-11-01
EIDW,2025-11-26,Dublin,Ireland,262,263,525,0,0,0,0,0,large_airport,53.428713,-6.262121,242.0,IE,IE-D,Dublin,yes,2025,11,Nov,Wednesday,False,4,Autumn,0.0,0.0,0.0,0,0.0,Low,False,2025-11-01
LPPT,2025-11-26,Lisbon,Portugal,270,266,536,40,8,0,0,0,large_airport,38.7813,-9.13592,374.0,PT,PT-11,Lisbon,yes,2025,11,Nov,Wednesday,False,4,Autumn,0.15037593984962405,0.03007518796992481,0.0,0,0.0,Low,False,2025-11-01
LOWW,2025-11-27,Vienna,Austria,334,333,667,0,0,0,0,0,large_airport,48.110298,16.5697,600.0,AT,AT-9,Vienna,yes,2025,11,Nov,Thursday,False,4,Autumn,0.0,0.0,0.0,0,0.0,Low,False,2025-11-01
EBBR,2025-11-27,Brussels,Belgium,288,278,566,0,0,0,0,0,large_airport,50.901402,4.48444,175.0,BE,BE-VBR,Zaventem,yes,2025,11,Nov,Thursday,False,4,Autumn,0.0,0.0,0.0,0,0.0,Low,False,2025-11-01
EKCH,2025-11-27,Copenhagen - Kastrup,Denmark,356,354,710,0,0,0,0,0,large_airport,55.617900848389,12.656000137329,17.0,DK,DK-84,Copenhagen,yes,2025,11,Nov,Thursday,False,4,Autumn,0.0,0.0,0.0,0,0.0,Low,False,2025-11-01
EIDW,2025-11-27,Dublin,Ireland,308,314,622,75,6,1,0,0,large_airport,53.428713,-6.262121,242.0,IE,IE-D,Dublin,yes,2025,11,Nov,Thursday,False,4,Autumn,0.23885350318471338,0.01910828025477707,0.0031847133757961785,0,0.0,Low,False,2025-11-01
LPPT,2025-11-27,Lisbon,Portugal,287,283,570,97,11,0,0,0,large_airport,38.7813,-9.13592,374.0,PT,PT-11,Lisbon,yes,2025,11,Nov,Thursday,False,4,Autumn,0.34275618374558303,0.038869257950530034,0.0,0,0.0,Low,False,2025-11-01
LOWW,2025-11-28,Vienna,Austria,361,359,720,0,0,0,0,0,large_airport,48.110298,16.5697,600.0,AT,AT-9,Vienna,yes,2025,11,Nov,Friday,False,4,Autumn,0.0,0.0,0.0,0,0.0,Low,False,2025-11-01
EBBR,2025-11-28,Brussels,Belgium,269,261,530,0,0,0,0,0,large_airport,50.901402,4.48444,175.0,BE,BE-VBR,Zaventem,yes,2025,11,Nov,Friday,False,4,Autumn,0.0,0.0,0.0,0,0.0,Low,False,2025-11-01
EKCH,2025-11-28,Copenhagen - Kastrup,Denmark,364,370,734,574,62,9,0,0,large_airport,55.617900848389,12.656000137329,17.0,DK,DK-84,Copenhagen,yes,2025,11,Nov,Friday,False,4,Autumn,1.5513513513513513,0.16756756756756758,0.024324324324324326,0,0.0,Medium,False,2025-11-01
EIDW,2025-11-28,Dublin,Ireland,362,344,706,497,29,20,0,0,large_airport,53.428713,-6.262121,242.0,IE,IE-D,Dublin,yes,2025,11,Nov,Friday,False,4,Autumn,1.444767441860465,0.08430232558139535,0.05813953488372093,0,0.0,Medium,False,2025-11-01
LPPT,2025-11-28,Lisbon,Portugal,309,300,609,243,21,5,0,0,large_airport,38.7813,-9.13592,374.0,PT,PT-11,Lisbon,yes,2025,11,Nov,Friday,False,4,Autumn,0.81,0.07,0.016666666666666666,0,0.0,Low,False,2025-11-01
LOWW,2025-11-29,Vienna,Austria,268,279,547,0,0,0,0,0,large_airport,48.110298,16.5697,600.0,AT,AT-9,Vienna,yes,2025,11,Nov,Saturday,True,4,Autumn,0.0,0.0,0.0,0,0.0,Low,False,2025-11-01
EBBR,2025-11-29,Brussels,Belgium,212,221,433,0,0,0,0,0,large_airport,50.901402,4.48444,175.0,BE,BE-VBR,Zaventem,yes,2025,11,Nov,Saturday,True,4,Autumn,0.0,0.0,0.0,0,0.0,Low,False,2025-11-01
EKCH,2025-11-29,Copenhagen - Kastrup,Denmark,268,267,535,0,0,0,0,0,large_airport,55.617900848389,12.656000137329,17.0,DK,DK-84,Copenhagen,yes,2025,11,Nov,Saturday,True,4,Autumn,0.0,0.0,0.0,0,0.0,Low,False,2025-11-01
EIDW,2025-11-29,Dublin,Ireland,320,324,644,0,0,0,0,0,large_airport,53.428713,-6.262121,242.0,IE,IE-D,Dublin,yes,2025,11,Nov,Saturday,True,4,Autumn,0.0,0.0,0.0,0,0.0,Low,False,2025-11-01
LPPT,2025-11-29,Lisbon,Portugal,291,291,582,0,0,0,0,0,large_airport,38.7813,-9.13592,374.0,PT,PT-11,Lisbon,yes,2025,11,Nov,Saturday,True,4,Autumn,0.0,0.0,0.0,0,0.0,Low,False,2025-11-01
LOWW,2025-11-30,Vienna,Austria,334,327,661,416,33,14,416,0,large_airport,48.110298,16.5697,600.0,AT,AT-9,Vienna,yes,2025,11,Nov,Sunday,True,4,Autumn,1.27217125382263,0.10091743119266056,0.04281345565749235,416,1.0,Medium,False,2025-11-01
EBBR,2025-11-30,Brussels,Belgium,242,239,481,0,0,0,0,0,large_airport,50.901402,4.48444,175.0,BE,BE-VBR,Zaventem,yes,2025,11,Nov,Sunday,True,4,Autumn,0.0,0.0,0.0,0,0.0,Low,False,2025-11-01
EKCH,2025-11-30,Copenhagen - Kastrup,Denmark,335,334,669,525,33,13,0,0,large_airport,55.617900848389,12.656000137329,17.0,DK,DK-84,Copenhagen,yes,2025,11,Nov,Sunday,True,4,Autumn,1.5718562874251496,0.09880239520958084,0.038922155688622756,0,0.0,Medium,False,2025-11-01
EIDW,2025-11-30,Dublin,Ireland,343,349,692,0,0,0,0,0,large_airport,53.428713,-6.262121,242.0,IE,IE-D,Dublin,yes,2025,11,Nov,Sunday,True,4,Autumn,0.0,0.0,0.0,0,0.0,Low,False,2025-11-01
LPPT,2025-11-30,Lisbon,Portugal,300,310,610,3,1,0,0,0,large_airport,38.7813,-9.13592,374.0,PT,PT-11,Lisbon,yes,2025,11,Nov,Sunday,True,4,Autumn,0.00967741935483871,0.0032258064516129032,0.0,0,0.0,Low,False,2025-11-01
LOWW,2025-12-01,Vienna,Austria,350,348,698,33,4,1,33,0,large_airport,48.110298,16.5697,600.0,AT,AT-9,Vienna,yes,2025,12,Dec,Monday,False,4,Winter,0.09482758620689655,0.011494252873563218,0.0028735632183908046,33,1.0,Low,False,2025-12-01
EBBR,2025-12-01,Brussels,Belgium,260,272,532,0,0,0,0,0,large_airport,50.901402,4.48444,175.0,BE,BE-VBR,Zaventem,yes,2025,12,Dec,Monday,False,4,Winter,0.0,0.0,0.0,0,0.0,Low,False,2025-12-01
EKCH,2025-12-01,Copenhagen - Kastrup,Denmark,365,360,725,252,28,4,0,0,large_airport,55.617900848389,12.656000137329,17.0,DK,DK-84,Copenhagen,yes,2025,12,Dec,Monday,False,4,Winter,0.7,0.07777777777777778,0.011111111111111112,0,0.0,Low,False,2025-12-01
EIDW,2025-12-01,Dublin,Ireland,351,344,695,720,44,25,0,0,large_airport,53.428713,-6.262121,242.0,IE,IE-D,Dublin,yes,2025,12,Dec,Monday,False,4,Winter,2.0930232558139537,0.12790697674418605,0.07267441860465117,0,0.0,Medium,False,2025-12-01
LPPT,2025-12-01,Lisbon,Portugal,302,313,615,235,30,4,0,0,large_airport,38.7813,-9.13592,374.0,PT,PT-11,Lisbon,yes,2025,12,Dec,Monday,False,4,Winter,0.7507987220447284,0.09584664536741214,0.012779552715654952,0,0.0,Low,False,2025-12-01
LOWW,2025-12-02,Vienna,Austria,287,289,576,707,27,20,707,0,large_airport,48.110298,16.5697,600.0,AT,AT-9,Vienna,yes,2025,12,Dec,Tuesday,False,4,Winter,2.4463667820069204,0.09342560553633218,0.06920415224913495,707,1.0,Medium,False,2025-12-01
EBBR,2025-12-02,Brussels,Belgium,252,259,511,0,0,0,0,0,large_airport,50.901402,4.48444,175.0,BE,BE-VBR,Zaventem,yes,2025,12,Dec,Tuesday,False,4,Winter,0.0,0.0,0.0,0,0.0,Low,False,2025-12-01
EKCH,2025-12-02,Copenhagen - Kastrup,Denmark,304,306,610,198,25,3,0,0,large_airport,55.617900848389,12.656000137329,17.0,DK,DK-84,Copenhagen,yes,2025,12,Dec,Tuesday,False,4,Winter,0.6470588235294118,0.08169934640522876,0.00980392156862745,0,0.0,Low,False,2025-12-01
EIDW,2025-12-02,Dublin,Ireland,269,280,549,154,14,5,0,0,large_airport,53.428713,-6.262121,242.0,IE,IE-D,Dublin,yes,2025,12,Dec,Tuesday,False,4,Winter,0.55,0.05,0.017857142857142856,0,0.0,Low,False,2025-12-01
LPPT,2025-12-02,Lisbon,Portugal,267,267,534,195,14,4,195,0,large_airport,38.7813,-9.13592,374.0,PT,PT-11,Lisbon,yes,2025,12,Dec,Tuesday,False,4,Winter,0.7303370786516854,0.052434456928838954,0.0149812734082397,195,1.0,Low,False,2025-12-01
LOWW,2025-12-03,Vienna,Austria,313,314,627,0,0,0,0,0,large_airport,48.110298,16.5697,600.0,AT,AT-9,Vienna,yes,2025,12,Dec,Wednesday,False,4,Winter,0.0,0.0,0.0,0,0.0,Low,False,2025-12-01
EBBR,2025-12-03,Brussels,Belgium,266,255,521,0,0,0,0,0,large_airport,50.901402,4.48444,175.0,BE,BE-VBR,Zaventem,yes,2025,12,Dec,Wednesday,False,4,Winter,0.0,0.0,0.0,0,0.0,Low,False,2025-12-01
EKCH,2025-12-03,Copenhagen - Kastrup,Denmark,312,314,626,0,0,0,0,0,large_airport,55.617900848389,12.656000137329,17.0,DK,DK-84,Copenhagen,yes,2025,12,Dec,Wednesday,False,4,Winter,0.0,0.0,0.0,0,0.0,Low,False,2025-12-01
EIDW,2025-12-03,Dublin,Ireland,284,286,570,0,0,0,0,0,large_airport,53.428713,-6.262121,242.0,IE,IE-D,Dublin,yes,2025,12,Dec,Wednesday,False,4,Winter,0.0,0.0,0.0,0,0.0,Low,False,2025-12-01
LPPT,2025-12-03,Lisbon,Portugal,279,272,551,0,0,0,0,0,large_airport,38.7813,-9.13592,374.0,PT,PT-11,Lisbon,yes,2025,12,Dec,Wednesday,False,4,Winter,0.0,0.0,0.0,0,0.0,Low,False,2025-12-01
LOWW,2025-12-04,Vienna,Austria,346,348,694,1596,77,46,847,0,large_airport,48.110298,16.5697,600.0,AT,AT-9,Vienna,yes,2025,12,Dec,Thursday,False,4,Winter,4.586206896551724,0.22126436781609196,0.13218390804597702,847,0.5307017543859649,Medium,False,2025-12-01
EBBR,2025-12-04,Brussels,Belgium,275,268,543,0,0,0,0,0,large_airport,50.901402,4.48444,175.0,BE,BE-VBR,Zaventem,yes,2025,12,Dec,Thursday,False,4,Winter,0.0,0.0,0.0,0,0.0,Low,False,2025-12-01
EKCH,2025-12-04,Copenhagen - Kastrup,Denmark,346,343,689,0,0,0,0,0,large_airport,55.617900848389,12.656000137329,17.0,DK,DK-84,Copenhagen,yes,2025,12,Dec,Thursday,False,4,Winter,0.0,0.0,0.0,0,0.0,Low,False,2025-12-01
EIDW,2025-12-04,Dublin,Ireland,319,311,630,209,18,4,0,0,large_airport,53.428713,-6.262121,242.0,IE,IE-D,Dublin,yes,2025,12,Dec,Thursday,False,4,Winter,0.6720257234726688,0.05787781350482315,0.012861736334405145,0,0.0,Low,False,2025-12-01
LPPT,2025-12-04,Lisbon,Portugal,302,299,601,214,27,3,0,0,large_airport,38.7813,-9.13592,374.0,PT,PT-11,Lisbon,yes,2025,12,Dec,Thursday,False,4,Winter,0.7157190635451505,0.0903010033444816,0.010033444816053512,0,0.0,Low,False,2025-12-01
LOWW,2025-12-05,Vienna,Austria,371,363,734,0,0,0,0,0,large_airport,48.110298,16.5697,600.0,AT,AT-9,Vienna,yes,2025,12,Dec,Friday,False,4,Winter,0.0,0.0,0.0,0,0.0,Low,False,2025-12-01
EBBR,2025-12-05,Brussels,Belgium,272,261,533,431,22,13,431,0,large_airport,50.901402,4.48444,175.0,BE,BE-VBR,Zaventem,yes,2025,12,Dec,Friday,False,4,Winter,1.6513409961685823,0.0842911877394636,0.04980842911877394,431,1.0,Medium,False,2025-12-01
EKCH,2025-12-05,Copenhagen - Kastrup,Denmark,360,369,729,0,0,0,0,0,large_airport,55.617900848389,12.656000137329,17.0,DK,DK-84,Copenhagen,yes,2025,12,Dec,Friday,False,4,Winter,0.0,0.0,0.0,0,0.0,Low,False,2025-12-01
EIDW,2025-12-05,Dublin,Ireland,369,353,722,1598,88,39,1598,0,large_airport,53.428713,-6.262121,242.0,IE,IE-D,Dublin,yes,2025,12,Dec,Friday,False,4,Winter,4.526912181303116,0.24929178470254956,0.11048158640226628,1598,1.0,Medium,False,2025-12-01
LPPT,2025-12-05,Lisbon,Portugal,317,306,623,716,38,19,545,0,large_airport,38.7813,-9.13592,374.0,PT,PT-11,Lisbon,yes,2025,12,Dec,Friday,False,4,Winter,2.3398692810457518,0.12418300653594772,0.06209150326797386,545,0.7611731843575419,Medium,False,2025-12-01
LOWW,2025-12-06,Vienna,Austria,272,295,567,0,0,0,0,0,large_airport,48.110298,16.5697,600.0,AT,AT-9,Vienna,yes,2025,12,Dec,Saturday,True,4,Winter,0.0,0.0,0.0,0,0.0,Low,False,2025-12-01
EBBR,2025-12-06,Brussels,Belgium,205,215,420,266,17,7,266,0,large_airport,50.901402,4.48444,175.0,BE,BE-VBR,Zaventem,yes,2025,12,Dec,Saturday,True,4,Winter,1.2372093023255815,0.07906976744186046,0.03255813953488372,266,1.0,Medium,False,2025-12-01
EKCH,2025-12-06,Copenhagen - Kastrup,Denmark,267,265,532,201,16,8,0,0,large_airport,55.617900848389,12.656000137329,17.0,DK,DK-84,Copenhagen,yes,2025,12,Dec,Saturday,True,4,Winter,0.7584905660377359,0.06037735849056604,0.03018867924528302,0,0.0,Low,False,2025-12-01
EIDW,2025-12-06,Dublin,Ireland,332,350,682,0,0,0,0,0,large_airport,53.428713,-6.262121,242.0,IE,IE-D,Dublin,yes,2025,12,Dec,Saturday,True,4,Winter,0.0,0.0,0.0,0,0.0,Low,False,2025-12-01
LPPT,2025-12-06,Lisbon,Portugal,298,300,598,380,20,10,315,0,large_airport,38.7813,-9.13592,374.0,PT,PT-11,Lisbon,yes,2025,12,Dec,Saturday,True,4,Winter,1.2666666666666666,0.06666666666666667,0.03333333333333333,315,0.8289473684210527,Medium,False,2025-12-01
LOWW,2025-12-07,Vienna,Austria,341,316,657,0,0,0,0,0,large_airport,48.110298,16.5697,600.0,AT,AT-9,Vienna,yes,2025,12,Dec,Sunday,True,4,Winter,0.0,0.0,0.0,0,0.0,Low,False,2025-12-01
